textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
21c6854561, I was going to but I`m stuck with it as I seem to have misplaced my remote  It`s extra bad tonight as well :|,negative,night,31-45,Antigua and Barbuda,97929,440,223
eb9b4d2431, Big Thanks Melody!  Gotta love that sunshine-lots of vit D,positive,morning,46-60,Argentina,45195774,2736690,17
0b3b751482,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,positive,noon,60-70,Armenia,2963243,28470,104
932af12853,Hey! Let`s Follow each other! Wouldn`t that just be awesome!?,positive,night,70-100,Australia,25499884,7682300,3
aacd4d0c3f," loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",positive,morning,0-20,Austria,9006398,8.24E+04,109
ee35fcd036,"this evening,picking up n`pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",neutral,noon,21-30,Azerbaijan,10139177,82658,123
44daf50a02,Paper writing til my heart`s content,neutral,night,31-45,Bahamas,393244,10010,39
7623079330, awww such a sweetie. hope your mom has a wonderful mother`s day too,positive,morning,46-60,Bahrain,1701575,760,2239
e64b0cc77d, yeah dude. Mike is out,neutral,noon,60-70,Bangladesh,164689383,130170,1265
780ee451f1, It`s a great movie - My best is the Welsh flatmate,positive,night,70-100,Barbados,287375,430,668
59ee5ff2f9," I got a headache because of all the hard work today, still not ready, with a #Heineken trying to finished up",negative,morning,0-20,Belarus,9449323,202910,47
001e4be1ab,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,neutral,noon,21-30,Belgium,11589623,30280,383
363460c8f4,Just got to the gym but w/no energy,neutral,night,31-45,Belize,397628,22810,17
5be8565b8d, Im sad i cant go. it makes me sad,negative,morning,46-60,Benin,12123200,112760,108
ecaa478ef4, same. Was going to try warm milk but I`m lactose intolerant  haha.,neutral,noon,60-70,Bhutan,771608,3.81E+04,20
acdbccaeeb,Is my picture showing?,neutral,night,70-100,Bolivia,11673021,1083300,11
fc28b797bb,about to take my mum out for jewellery shopping and a coffee for mothers day,neutral,morning,0-20,Bosnia and Herzegovina,3280819,51000,64
5a8f396cb2,so who is in for bring at HK lounge tomorrow ? $12 all you can drink till 5pm... then kareoke. I think it will be a nice Sunday!,positive,noon,21-30,Botswana,2351627,566730,4
06a6314076, oh ****! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks,negative,night,31-45,Brazil,212559417,8358140,25
82ea51ab18,I wanna feel my chin,neutral,morning,46-60,Brunei,437479,5270,83
895cec1c48, i do but is just a haul vid/photo slideshow only. I only do it for fun  http://www.youtube.com/eyezaddiction,positive,noon,60-70,Bulgaria,6948445,108560,64
8fb50df8d2,feeling so great!,positive,night,70-100,Burkina Faso,20903273,273600,76

37fa199c50,AHHHHHHHH!I can`t get miley to notice me......,negative,morning,0-20,Burundi,11890784,25680,463
121b9c13c2,"Coffee brewing, on this #musicmonday morning i`m #listening to the fray... Here`s to a good week",positive,noon,21-30,C�te d'Ivoire,26378274,318000,83
451880b8a6,I Wanna be @ JET in the Mirage...     Couldn`t get to Hawaii either   *****Someday***** Much Love To THE_WOCKEEZ and SuperCr3w,positive,night,31-45,Cabo Verde,555987,4.03E+03,138
c08a90abbd,Just finished yet another amazing book by Susan Elizabeth Philips!!!  God I love her books so much!!! Which one to read next??? hmmm...,positive,morning,46-60,Cambodia,16718965,176520,95
23dad0b69f,_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,negative,noon,60-70,Cameroon,26545863,472710,56
470f2669c4,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol,neutral,night,70-100,Canada,37742154,9093510,4
53aae02026,being new to Twitter?!?!?,neutral,morning,0-20,Central African Republic,4829767,622980,8
ec946f285d,"tired as heck, i wanna go home and sleep but i cant cause im have to be at the wash till my daddy gets off work.",negative,noon,21-30,Chad,16425864,1259200,13
0b25a31b7e,is surfin`..,neutral,night,31-45,Chile,19116201,743532,26
d2a3207aae, Did you see Star Trek? Now I can`t sleep.........too much action. Can`t wind down!!!,neutral,morning,46-60,China,1439323776,9388211,153
5dbb7ae2a3,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,neutral,noon,60-70,Colombia,50882891,1109500,46
151779dfad,Ok. Over exagerrated. Twitter is not to bad.... I guess.,neutral,night,70-100,Comoros,869601,1861,467
c4393e4cba, HAPPY MOTHERS DAY!  Tell ur mom that`s she an awesome madre & such a great example to the Archuleta familia!!,positive,morning,0-20,Congo (Congo-Brazzaville),5518087,3.42E+05,16
88051e4bea," Good morning to you, however it`s night time for me, so I am off to bed *hugs* Have a great day",positive,noon,21-30,Costa Rica,5094118,51060,100
845495ffac,But I do know is that I am extremely happy with him and wouldn`t change him for the world and don`t want anybody else.,positive,night,31-45,Croatia,4105267,55960,73
241afcd4ec,Getting the FAB portraits ready to upload today,positive,morning,46-60,Cuba,11326616,106440,106
eb85ce805d, You have DSL? Welcome to 2009!,positive,noon,60-70,Cyprus,1207359,9240,131
a04227ef4e,Missing my mom today. We made it a 'date' every year to get our flowers together. This yr I was alone. Felt so weird,negative,night,70-100,Czechia (Czech Republic),10708981,77240,139
98c11bdba8,its too hot in my room. i wanna go swimming.,negative,morning,0-20,Democratic Republic of the Congo,89561403,2267050,40
11634e3bf7, We`ve got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,neutral,noon,21-30,Denmark,5792202,42430,137
944cb46d62, http://twitpic.com/4so0u - OOO i wish i was her  he`s hot,positive,night,31-45,Djibouti,988000,23180,43
c9dfbf4275, I have a new found respect for you now that I know you know the Konami code!,neutral,morning,46-60,Dominica,71986,750,96
1c2a41d71e, At work at the mo and it`s so sunny here today   Off to see a band tonight!!,neutral,noon,60-70,Dominican Republic,10847910,4.83E+04,225
c5d1af4ed5, Ace @ the exams!,neutral,night,70-100,Ecuador,17643054,248360,71
8c582b0575,It`s sooo hot 2day!! Put a ton of sunblock on before jogging; still think my face burnt though!,negative,morning,0-20,Egypt,102334404,995450,103
db331541b6," my name is Jason, but sunshine works too.",neutral,noon,21-30,El Salvador,6486205,20720,313
82c72d7fd0, took my forum access away   fail.,negative,night,31-45,Equatorial Guinea,1402985,28050,50
ade8ce79b8,"lied last weekend when she said she wouldn`t get upset, just an FYI.",neutral,morning,46-60,Eritrea,3546421,101000,35
80d96cab37," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",positive,noon,60-70,Estonia,1326535,42390,31
2a054d9205, yeah i want to know what that is too!,neutral,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
2f8250d0df,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????,negative,morning,0-20,Ethiopia,114963588,1000000,115
0c83190ad8,"OMG i meant  <3 you`re the perfect Wolverine,sir  hehe",positive,noon,21-30,Fiji,896445,18270,49
7ebaf21cf7,hanging out with my babyy,neutral,night,31-45,Finland,5540720,3.04E+05,18
cabf8f9dea, Not yet.... too early in the AM,neutral,morning,46-60,France,65273511,547557,119
706a860942,"_tron oh god, whose tire?",neutral,noon,60-70,Gabon,2225734,257670,9
5de3c34293,i am the only arabic girl who`s online  every one is  a sleep ..,neutral,night,70-100,Gambia,2416668,10120,239
327f378bd9,I ate Something I don`t know what it is... Why do I keep Telling things about food,neutral,morning,0-20,Georgia,3989167,69490,57
9d187014d5,Good morning... Iï¿½m soooo tierd,neutral,noon,21-30,Germany,83783942,348560,240
e4f5ac16a7,_n Where can I get some?,neutral,night,31-45,Ghana,31072940,227540,137
7120ebfa1b,  just wanna be there tonight,neutral,morning,46-60,Greece,10423054,128900,81
1b64ea8f30,It`s only 10:30 and I am going to BED! Brain can`t focus at all.. Need a fresh new start. I pray that God grants me a fresh tomorrow.,neutral,noon,60-70,Grenada,112523,340,331
954f523ded," very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere & discussion",positive,night,70-100,Guatemala,17915568,107160,167
ed4b3d03eb,I took my antibiotics and I still feel like ****,negative,morning,0-20,Guinea,13132795,2.46E+05,53
87187923db,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m` not used to it anymore,neutral,noon,21-30,Guinea-Bissau,1968001,28120,70
bd13675621,...Nomore adventure time,negative,night,31-45,Guyana,786552,196850,4
e389e41385,"happy bank holiday Monday, Tweeteramas! I`ll be spending the day doing yoga and having OCD attacks. You?",positive,morning,46-60,Haiti,11402528,27560,414
88375a5f3e,"Laura`s gone for the weekend, I miss her already!",negative,noon,60-70,Holy See,801,0,2003
7257f9b2b0,had nutella croissant+mango+melon+coffee and a lovely stalk of iris for breakfast in bed courtesy of N  Have the house to myself til noon,positive,night,70-100,Honduras,9904607,111890,89
d80d99b28c,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,negative,morning,0-20,Hungary,9660351,90530,107
f6d3caf9ed,All my spare time seems `twill be spent doing homework this weekend.,neutral,noon,21-30,Iceland,341243,100250,3
a00246028f,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,negative,night,31-45,India,1380004385,2973190,464
57f432f582,"Yummy yum-cha for mother`s day with mum, dad, arcel and egg-pants  yuuuuuum  http://twitpic.com/4w65x",positive,morning,46-60,Indonesia,273523615,1811570,151
14193ff01c,5 things this Twitterer could do without  http://MikeFrizzi.com/blog/?p=192 SRC  / I like this guy.,positive,noon,60-70,Iran,83992949,1.63E+06,52
07a8205fee,I wanna be at BEA as well!!!!   #BEA09,neutral,night,70-100,Iraq,40222493,434320,93
11e23ea0ed, lol -catch me if u can,neutral,morning,0-20,Ireland,4937786,68890,72
9198679ac1,stupid wireless!!,negative,noon,21-30,Israel,8655535,21640,400
348804d270," HAHAAH! Crys, you blowing the fuses is a typical move",negative,night,31-45,Italy,60461826,294140,206
dd7a9fb210,"spirit week! Tuesday have to be in make up by eight so I can die later. School wednesday and thursday then, finally sleep in on Friday!!",negative,morning,46-60,Jamaica,2961167,10830,273
839095ea38,"http://twitpic.com/66nbd - Ready for our 3D Jonas Brothers Experience. Real Brothers, not included",neutral,noon,60-70,Japan,126476461,364555,347
fb10c20429,has a saw thumb from playing Virtua Tennis...,neutral,night,70-100,Jordan,10203134,88780,115
f52e7e5a88," We`re off.  I`m sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK",negative,morning,0-20,Kazakhstan,18776707,2699700,7
db4a79059a,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,negative,noon,21-30,Kenya,53771296,569140,94
9114d80bac,Laundry time and LOTS of it!,neutral,night,31-45,Kiribati,119449,8.10E+02,147
7674cfa90a," ha ha, no, will be thankful i am not dragging them up a mountain today",positive,morning,46-60,Kuwait,4270571,17820,240
7dc87b5fc5,"Had a great time with mpix shootout, just great  thanks mpix...",positive,noon,60-70,Kyrgyzstan,6524195,191800,34
6328fd1b81,"Weather is lovely, I`m headed home via supermarket. Planning to spend some quality time knitting tonight.",positive,night,70-100,Laos,7275560,230800,32
0473875c4a,sad ending to the softball season.,negative,morning,0-20,Latvia,1886198,62200,30
3709c4e1be,Women in Science & Technology conference in La Jolla - what an interesting day!  Met some really great people!,positive,noon,21-30,Lebanon,6825445,10230,667
962ca0488f,_ Well their not gonna fit her in with this big long advertisement,neutral,night,31-45,Lesotho,2142249,30360,71
846d43bc8f,Musem equaled FAIL!!!!! hall of **** life was closed cause of construction,negative,morning,46-60,Liberia,5057681,96320,53
aa6e04fee2,Just joined a twibe. Visit http://twibes.com/spinning to join -- not a spinner myself but do KNOW and RESPECT spinners   ...need coffee,positive,noon,60-70,Libya,6871292,1759540,4
b84d47c65f,http://twitpic.com/66ymw I`m gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,positive,night,70-100,Liechtenstein,38128,160,238
646d1df036,@_Freya Good Night,positive,morning,0-20,Lithuania,2722289,6.27E+04,43
b00763f904,"If this rain doesnt go away, I`m staying in bed all week til Mommy gets here",neutral,noon,21-30,Luxembourg,625978,2590,242
da60c4db48,. very much enjoyed your 'whats in a name' article,positive,night,31-45,Madagascar,27691018,581795,48
ebecd8135f, yeahh,neutral,morning,46-60,Malawi,19129952,94280,203
5b584d38ff,4 hours till Mothers Day Party  Yeah!,positive,noon,60-70,Malaysia,32365999,328550,99
eaf8a522e9, arrr bummer  who do you want to win?,neutral,night,70-100,Maldives,540544,300,1802
4e38efebc2,eating my roommate`s cereal. sorry bro,negative,morning,0-20,Mali,20250833,1220190,17
3195d34e5b, Good news about the tooth!,positive,noon,21-30,Malta,441543,320,1380
8d2be5bfc8," Yeah, I`m behind on my classic cinema calendar-making. I haven`t had time to go see any anyway.",negative,night,31-45,Marshall Islands,59190,180,329
6788d6c565,Aww the little girl on Britain`s Got Talent!  I actually love Ant n Dec!  Oh an` Simon Cowell. ;),positive,morning,46-60,Mauritania,4649658,1030700,5
fd7434a0e9,is done with classes for her freshman year.,neutral,noon,60-70,Mauritius,1271768,2.03E+03,626
3e3496c6d4, it was amazing but due to time constraints could only visit the meadows and pine forest. Shall post images later.,positive,night,70-100,Mexico,128932753,1943950,66
81defce8a3,  http://twitter.com/friends?page=20 press previous on that page.,neutral,morning,0-20,Micronesia,115023,700,164
62ed3d6141, What`s wrong with Dr.Phil? I shamefully loved his show when I was able to watch it.,neutral,noon,21-30,Moldova,4033963,32850,123
1219ed4a21,LOVE ME LOVE ME SAY THAT YOU LOVE ME...,positive,night,31-45,Monaco,39242,1,26337
9c90694664,Why didn`t my favorite spotters last tweet go to my phone,neutral,morning,46-60,Mongolia,3278290,1553560,2
c35b8dbb8a,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,positive,noon,60-70,Montenegro,628066,13450,47
b39dbc6ee5,__ Thanks. It`s SO annoying!,neutral,night,70-100,Morocco,36910560,446300,83
3df0f721e1,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",neutral,morning,0-20,Mozambique,31255435,786380,40
e9c8585ad1,I have the biggest crush on Pink but she doesn`t know I`m alive,neutral,noon,21-30,Myanmar (formerly Burma),54409800,653290,83
2c9d5de236,Happy Mother`s Day everyone,positive,night,31-45,Namibia,2540905,8.23E+05,3
f3912c1463,"Emergency Radio for iPhone is awesome, listening to Johnson County Sheriffs live scanner stream",positive,morning,46-60,Nauru,10824,20,541
fc5aa0f34f, thanks so much for the belated #followfriday shout out #payingitforward,positive,noon,60-70,Nepal,29136808,143350,203
ce71d002ec,Mommas day is may 10th! Don`t forget to do something nice for your mommyyy,positive,night,70-100,Netherlands,17134872,33720,508
dab7f56791," **** brah, u not happy?",negative,morning,0-20,New Zealand,4822233,263310,18
4c1733246f, hah i`ma knock on wood but my PC has never crashed yet..nor my laptop  but then i`m careful with stuff so maybe that`s y,positive,noon,21-30,Nicaragua,6624554,120340,55
cc1f8918df,is in history,neutral,night,31-45,Niger,24206644,1266700,19
76f0861133, happy birthdayyy! hope you have an awesome day. didn`t see you at next last night!,positive,morning,46-60,Nigeria,206139589,910770,226
074b2d89dd, an oprah guest if ever i saw one  http://tinyurl.com/d39x4n,neutral,noon,60-70,North Korea,25778816,120410,214
398d591255, haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,neutral,night,70-100,North Macedonia,2083374,25220,83
f8d8ebaf8d,new Delerium`s music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music`s roots,neutral,morning,0-20,Norway,5421241,3.65E+05,15
a267c3e874, We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,neutral,noon,21-30,Oman,5106626,309500,16
c6e5884baa,Nice days like this make me miss Alki,neutral,night,31-45,Pakistan,220892340,770880,287
b1ddb9811e,_Fizz he`s really not into new people  I dunno em but he said he`d try,neutral,morning,46-60,Palau,18094,460,39
e30721df0d,At the  concert! I hope  makes a guest appearance,neutral,noon,60-70,Palestine State,5101414,6020,847
ac4a84a76c, Aren`t we though? lol He`s at work now and I miss him  blah Wut cha up to?,negative,night,70-100,Panama,4314767,74340,58
959c593450," I keep trying to invite  out, but I think she`s afraid of me.",negative,morning,0-20,Papua New Guinea,8947024,452860,20
f20074e0d0, thanks for the #followfriday as you can see us South Africans were on holiday on fri,positive,noon,21-30,Paraguay,7132538,397300,18
259b075523,ahhh!!!! u know what really sucks??? i sprained my toe!! OUCH!!,negative,night,31-45,Peru,32971854,1280000,26
19365e33a0,july!!!!,neutral,morning,46-60,Philippines,109581078,298170,368
78b24a76c4, Which denomination? I`m at the library and everything`s blocked.,negative,noon,60-70,Poland,37846611,3.06E+05,124
00276ae6b1,Emoticons by Christian. '  ' http://twitpic.com/66riq,neutral,night,70-100,Portugal,10196709,91590,111
3592e3ebc9, Good luck at the services tomorrow!! I wish I could see you guys on your vacation!,positive,morning,0-20,Qatar,2881053,11610,248
79c57e46eb," Hey, sorry I got off last night!",negative,noon,21-30,Romania,19237691,230170,84
54eba9eb73, Yo Thomas! thanks for the follow  Social Media Director at Disney? That`s awesome! I`d like to learn more! Lets do lunch,positive,night,31-45,Russia,145934462,16376870,9
e17302312e,"Gosh I miss singer`s theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage.",negative,morning,46-60,Rwanda,12952218,24670,525
360af83c85,Good episode of Top Gear tonight.,positive,noon,60-70,Saint Kitts and Nevis,53199,260,205
4331a46aba,awhile ago it freaking hot! now it`s wet  turn off!,negative,night,70-100,Saint Lucia,183627,610,301
10502f22bf," It`s not sad. To tweet is to twitter, not someone misspronouncing a word kto make it fit a card.  I would have tweeted it.",neutral,morning,0-20,Saint Vincent and the Grenadines,110940,390,284
6d7cbd206f," ta babe, you know me i do love your curried",positive,noon,21-30,Samoa,198414,2830,70
5be9ccda69, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,neutral,night,31-45,San Marino,33931,6.00E+01,566
0dc0eb905d,Not found: the thing I was looking for,neutral,morning,46-60,Sao Tome and Principe,219159,960,228
a29a76a54c, so sad i have to pay $60,negative,noon,60-70,Saudi Arabia,34813871,2149690,16
63491134ab, i made a vid for you proving my skiLLs that you denied but my step dad said he`d disown me if i posted it ~   sowey,negative,night,70-100,Senegal,16743927,192530,87
4fb2131d08," aww you are so helpful  we getting sweepy here, sis says we can have whipped cream before bed , i save u some",positive,morning,0-20,Serbia,8737371,87460,100
2cec07986b,"Perth - Ford - Falcon - 1997 - $3,500  - new ad received and will be posted on the HCC site soon",neutral,noon,21-30,Seychelles,98347,460,214
5e84445c6a,doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!,negative,night,31-45,Sierra Leone,7976983,72180,111
fd5eece5b2,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this,positive,morning,46-60,Singapore,5850342,700,8358
7b88197891,my msn crashes way too much  hmph,negative,noon,60-70,Slovakia,5459642,48088,114
3ba8596881,"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",negative,night,70-100,Slovenia,2078938,20140,103
ee6febbfb4,At social.  just saw G-1.. Awwww,positive,morning,0-20,Solomon Islands,686884,2.80E+04,25
fff97388cf,hey thanks for the follow  ..,positive,noon,21-30,Somalia,15893222,627340,25
e54c45018b,Enjoyed Star Trek... More please,positive,night,31-45,South Africa,59308690,1213090,49
2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,neutral,morning,46-60,South Korea,51269185,97230,527
ca929837eb,"I can`t sleep, this is so darn frustrating.",negative,noon,60-70,South Sudan,11193725,610952,18
046af350ac, I don`t want to be a complete hypocrite - I attended an R-rated event while I was there - the timing was just ironic.,negative,night,70-100,Spain,46754778,498800,94
19f108c62c,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,neutral,morning,0-20,Sri Lanka,21413249,62710,341
7a897c9999, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it,neutral,noon,21-30,Sudan,43849260,1765048,25
1aba7766ca,I have been awarded my first ever credit card,positive,night,31-45,Suriname,586632,156000,4
575e4a89fe, tts ridiculously sweet of you,positive,morning,46-60,Sweden,10099265,410340,25
7e8212f5f2, so sorry to hear that,negative,noon,60-70,Switzerland,8654622,3.95E+04,219
8800a2d912, hey that is pretty good sucking up - my daughter is exactly the same - glad to see I am not alone   Good luck mom,positive,night,70-100,Syria,17500658,183630,95
e05fd863d4, Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,neutral,morning,0-20,Tajikistan,9537645,139960,68
09a5b9b958,Starting the accounts for this year.,neutral,noon,21-30,Tanzania,59734218,885800,67
32b129dc3f,says Happy Mother`s Day to all the Moms out there.,positive,night,31-45,Thailand,69799978,510890,137
b4031d0753," Yay me!  But, what in particular?",neutral,morning,46-60,Timor-Leste,1318445,14870,89
e7a0f7ac99, I have to work  but I`ll just watch it later.. even though it`s not the same.,neutral,noon,60-70,Togo,8278724,54390,152
a9da40eedd," Oh, final msg - Why didn`t you review my boardgame Bookchaseï¿½ when you were on telly? We didn`t even get a nice letter..",negative,night,70-100,Tonga,105695,720,147
3c9419868b,"staying afterschool today  not that i have any 'friends' on here - but if i did , i`d tell `em to text me ! lol [ likin` us <3 ]",positive,morning,0-20,Trinidad and Tobago,1399488,5130,273
0d45e4e926,"WIDE awake, scoffed 3/4`s of a pizza and feel like a sumo  such a weak day! Run tomorrow",neutral,noon,21-30,Tunisia,11818619,155360,76
b667160840, then ill post it,neutral,night,31-45,Turkey,84339067,7.70E+05,110
587cf8a61e, it is my honor,positive,morning,46-60,Turkmenistan,6031200,469930,13
89ac21e1f6,Man i am being boring today not tweeting  How are you guys?,negative,noon,60-70,Tuvalu,11792,30,393
6769efef8a, yes its the twins  so i wontt be watching,neutral,night,70-100,Uganda,45741007,199810,229
b1f6fb88d4,Cut my thumb with the saw in small metals   again...,negative,morning,0-20,Ukraine,43733762,579320,75
34a862a739,is loving Mortal Combat right now!,positive,noon,21-30,United Arab Emirates,9890402,83600,118
5da03690bc,Had Sbarro for dinner and Krispy Kreme for dessert. Mmmmm! But so not very healthy.,negative,night,31-45,United Kingdom,67886011,241930,281
bc7b967aea,Now I`m depressed again..ugh!!! HELP!!!,negative,morning,46-60,United States of America,331002651,9147420,36
9be622ea54,My spellingis awful on twiiter,negative,noon,60-70,Uruguay,3473730,175020,20
faee4563bd,snowbear has finally come out...congrats che and warren,positive,night,70-100,Uzbekistan,33469203,425400,79
02baa25e55,Oh no she stopped!,neutral,morning,0-20,Vanuatu,307145,1.22E+04,25
e162b84433,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½,negative,noon,21-30,Venezuela,28435940,882050,32
156816e845,"mmm, pizza for dinner. yum. but i burnt my mouth though ..",positive,night,31-45,Vietnam,97338579,310070,314
c13b15d9d1,screw the fact you can`t post LONG updates on twitter,negative,morning,46-60,Yemen,29825964,527970,56
204d6510c6,**** awake at 2 am !  i hate sickness,negative,noon,60-70,Zambia,18383955,743390,25
fbd510ea84, beat? don`t understand,neutral,night,70-100,Zimbabwe,14862924,386850,38
2793cbbfab,Inspired to blog about something inspirational. Haha.,positive,morning,0-20,Afghanistan,38928346,652860,60
490734b764,"Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmothers, great grandmothers...All the WOMEN! I salute you all",positive,noon,21-30,Albania,2877797,27400,105
b106a248a9,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.,negative,night,31-45,Algeria,43851044,2381740,18
9f9a4e2bb2,"At tweetup loc, but don`t recognize anyone  am outside in turquoise shirt. Please see me! #g4c09",neutral,morning,46-60,Andorra,77265,470,164
6e2c555beb, awwww yur a awesome mother keep up the good work,positive,noon,60-70,Angola,32866272,1246700,26
838c1184b4,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,negative,night,70-100,Antigua and Barbuda,97929,440,223
b04dcbb3be,  Please don`t get me watching BB too,neutral,morning,0-20,Argentina,45195774,2736690,17
71c6b00c21,ayy fml. nothing is perfect,negative,noon,21-30,Armenia,2963243,28470,104
81de3c6143,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around.",neutral,night,31-45,Australia,25499884,7682300,3
bfb0644d9e, I love Dawn Chorus noisier the better miss Church Bells too...crazy I know...Was going for a cycle with a friend..not now,neutral,morning,46-60,Austria,9006398,8.24E+04,109
f02bdad05e,not sure where the real state market is moving  confused either hold or go ahead with the plans?,neutral,noon,60-70,Azerbaijan,10139177,82658,123
f57f3b6265, i know how annoying that can be!  but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation),neutral,night,70-100,Bahamas,393244,10010,39
16a66e0b8c," if I have 5000 friend requests tomorrow, I`m blaming you  nite",negative,morning,0-20,Bahrain,1701575,760,2239
84c5b0a3f6,"Namaste! Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!",positive,noon,21-30,Bangladesh,164689383,130170,1265
83e576fd29,Listening to Busted - 3AM. I miss them,negative,night,31-45,Barbados,287375,430,668
9946895c91, Great idea,positive,morning,46-60,Belarus,9449323,202910,47
49ec855925,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,positive,noon,60-70,Belgium,11589623,30280,383
ee51d32074,would some one plese suggest me a great thriller movie,positive,night,70-100,Belize,397628,22810,17
ab5b510355, My Denny`s shut down in the winter.  I have to do 50 miles to get to one now.,neutral,morning,0-20,Benin,12123200,112760,108
d64eec0d6c, Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,negative,noon,21-30,Bhutan,771608,3.81E+04,20
75b30e5358,One of my kits has just brought in a mouse & is eating it in the lobby. I`m sure I feed them enough!,neutral,night,31-45,Bolivia,11673021,1083300,11
514b972ba8,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY,negative,morning,46-60,Bosnia and Herzegovina,3280819,51000,64
bd90c840ea, I DIDDDD. I MET THEM AGAIN,neutral,noon,60-70,Botswana,2351627,566730,4
3ee7e1cbb0, it is so unfair that all the good rock shows happen only in B`lore and Pune,positive,night,70-100,Brazil,212559417,8358140,25
e5599343e7, knackered! been awake since 5 as couldn`t sleep! just started work now. coffee and toast sounds awesome  chris has been busy!,positive,morning,0-20,Brunei,437479,5270,83
0b20eef5b1,"I don`t care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I`m almost tempted to go get some.",positive,noon,21-30,Bulgaria,6948445,108560,64
790af846a5,Nevermind! Beyonce doesn`t have a Twitter  Haha,positive,night,31-45,Burkina Faso,20903273,273600,76
f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,neutral,morning,46-60,Burundi,11890784,25680,463
abc1500c46, Don`t ever turn off the part of your brain that talks ****! That`s where fun comes from,positive,noon,60-70,C�te d'Ivoire,26378274,318000,83
9d6fc9c77a," no he sabido nada de ti, this is making me a bit sad I must say!",negative,night,70-100,Cabo Verde,555987,4.03E+03,138
73e548424b,I missed the math trade,negative,morning,0-20,Cambodia,16718965,176520,95
316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,positive,noon,21-30,Cameroon,26545863,472710,56
7907132523,In bed with 2 girls,neutral,night,31-45,Canada,37742154,9093510,4
43ee9d3c82, Me too,neutral,morning,46-60,Central African Republic,4829767,622980,8
a584ebd602,_queen like it,positive,noon,60-70,Chad,16425864,1259200,13
3d4b0a81a6, I think YOUR blog should`ve been on the list,neutral,night,70-100,Chile,19116201,743532,26
b303da170c,I am going to die tomorrow night.   should be here.,negative,morning,0-20,China,1439323776,9388211,153
